Z,mus,mup,mum,Fs,Fp,Fm,phis,phip,phim
0.062,0.000690413182245104,-9.20859188592071,-9.21046252423427,0.000690520475563006,-9.20859293925072,-9.21046357756429,0.907620177435865,2.67133531089011e-06,0.00355553594659988
0.063,0.000690459847868613,-9.2085918726641,-9.21046253354118,0.000690567018844498,-9.20859292479211,-9.21046358566919,0.907622233892906,2.67139811530544e-06,0.0035554569100716
0.064,0.000690507245936436,-9.20859185919586,-9.21046254299415,0.000690614292676806,-9.20859291010322,-9.21046359390152,0.907624322465632,2.67146190335969e-06,0.00355537663923262
0.065,0.000690555375772604,-9.20859184551597,-9.21046255259308,0.000690662296387867,-9.2085928951841,-9.2104636022612,0.907626443116787,2.67152667404622e-06,0.00355529513551499
0.066,0.000690604236692178,-9.20859183162455,-9.2104625623378,0.000690711029295396,-9.20859288003486,-9.21046361074811,0.907628595808546,2.67159242634286e-06,0.00355521240037254
0.067,0.000690653827998313,-9.20859181752167,-9.21046257222817,0.00069076049070646,-9.20859286465563,-9.21046361936213,0.907630780502518,2.6716591592119e-06,0.00355512843528087
0.068,0.000690704148985938,-9.20859180320731,-9.21046258226409,0.000690810679917803,-9.20859284904641,-9.2104636281032,0.907632997159747,2.67172687160036e-06,0.00355504324173737
0.069,0.000690755198939041,-9.20859178868166,-9.21046259244537,0.000690861596215647,-9.2085928332074,-9.21046363697111,0.90763524574071,2.67179556243955e-06,0.0035549568212611
0.07,0.000690806977126986,-9.20859177394469,-9.2104626027719,0.000690913238875795,-9.20859281713863,-9.21046364596584,0.907637526205321,2.67186523064541e-06,0.00355486917539286
0.071,0.000690859482815615,-9.20859175899652,-9.21046261324352,0.000690965607163391,-9.20859280084021,-9.21046365508721,0.907639838512932,2.67193587511855e-06,0.00355478030569505
0.072,0.000690912715255112,-9.20859174383719,-9.21046262386008,0.000691018700333376,-9.20859278431223,-9.21046366433513,0.90764218262233,2.67200749474406e-06,0.0035546902137517
0.073,0.00069096667368606,-9.20859172846676,-9.21046263462143,0.000691072517630259,-9.2085927675548,-9.21046367370947,0.907644558491742,2.67208008839162e-06,0.00355459890116844
0.074,0.00069102135734065,-9.20859171288536,-9.2104626455274,0.000691127058288055,-9.20859275056804,-9.21046368321008,0.907646966078835,2.67215365491552e-06,0.00355450636957243
0.075,0.000691076765439126,-9.20859169709301,-9.21046265657787,0.000691182321530093,-9.20859273335202,-9.21046369283688,0.907649405340715,2.67222819315471e-06,0.00355441262061234
0.076,0.000691132897188798,-9.20859168108979,-9.21046266777263,0.000691238306569711,-9.20859271590686,-9.21046370258971,0.90765187623393,2.67230370193276e-06,0.00355431765595834
0.077,0.000691189751792195,-9.20859166487578,-9.21046267911157,0.000691295012609588,-9.20859269823267,-9.21046371246846,0.907654378714469,2.67238018005787e-06,0.003554221477302
0.078,0.000691247328434609,-9.208591648451,-9.2104626905945,0.000691352438841886,-9.2085926803295,-9.210463722473,0.907656912737767,2.67245762632307e-06,0.00355412408635632
0.079,0.000691305626299021,-9.20859163181565,-9.21046270222127,0.000691410584448479,-9.20859266219756,-9.21046373260318,0.907659478258702,2.67253603950578e-06,0.00355402548485563
0.08,0.000691364644549829,-9.20859161496969,-9.21046271399173,0.000691469448601059,-9.20859264383686,-9.21046374285891,0.907662075231595,2.67261541836843e-06,0.00355392567455562
0.081,0.000691424382346035,-9.20859159791327,-9.21046272590566,0.000691529030460464,-9.2085926252476,-9.21046375323998,0.907664703610215,2.672695761658e-06,0.00355382465723324
0.082,0.000691484838834815,-9.2085915806464,-9.21046273796294,0.000691589329177386,-9.20859260642979,-9.21046376374634,0.90766736334778,2.67277706810637e-06,0.00355372243468672
0.083,0.000691546013151747,-9.20859156316921,-9.21046275016339,0.000691650343892181,-9.20859258738362,-9.2104637743778,0.907670054396952,2.67285933642995e-06,0.00355361900873546
0.084,0.000691607904425985,-9.20859154548178,-9.21046276250681,0.000691712073734585,-9.20859256810918,-9.2104637851342,0.907672776709846,2.6729425653302e-06,0.00355351438122006
0.085,0.000691670511769026,-9.20859152758418,-9.21046277499303,0.000691774517824234,-9.2085925486066,-9.21046379601545,0.907675530238026,2.67302675349305e-06,0.00355340855400224
0.086,0.00069173383428971,-9.20859150947645,-9.21046278762189,0.000691837675270132,-9.20859252887594,-9.21046380702137,0.907678314932505,2.67311189958971e-06,0.00355330152896482
0.087,0.00069179787108375,-9.20859149115877,-9.2104628003932,0.000691901545171097,-9.20859250891738,-9.21046381815181,0.907681130743752,2.67319800227574e-06,0.00355319330801165
0.088,0.000691862621232601,-9.20859147263115,-9.21046281330676,0.00069196612661547,-9.20859248873103,-9.21046382940664,0.907683977621686,2.67328506019175e-06,0.00355308389306762
0.089,0.000691928083812838,-9.20859145389368,-9.21046282636244,0.000692031418681252,-9.20859246831697,-9.21046384078573,0.907686855515684,2.67337307196328e-06,0.0035529732860786
0.09,0.000691994257884789,-9.20859143494642,-9.21046283955998,0.000692097420436077,-9.20859244767534,-9.21046385228891,0.907689764374574,2.67346203620067e-06,0.00355286148901134
0.091,0.000692061142505157,-9.20859141578956,-9.21046285289924,0.000692164130937242,-9.20859242680633,-9.21046386391601,0.907692704146645,2.67355195149908e-06,0.00355274850385349
0.092,0.000692128736717409,-9.20859139642313,-9.21046286638001,0.000692231549231745,-9.20859240571001,-9.21046387566689,0.907695674779643,2.67364281643884e-06,0.00355263433261354
0.093,0.000692197039551554,-9.2085913768472,-9.21046288000211,0.000692299674356064,-9.2085923843865,-9.21046388754141,0.90769867622077,2.67373462958505e-06,0.00355251897732078
0.094,0.000692266050030028,-9.20859135706187,-9.21046289376533,0.000692368505336591,-9.20859236283593,-9.21046389953939,0.907701708416691,2.67382738948785e-06,0.00355240244002524
0.095,0.000692335767168593,-9.20859133706725,-9.21046290766949,0.000692438041189264,-9.20859234105844,-9.21046391166067,0.907704771313533,2.6739210946824e-06,0.00355228472279767
0.096,0.000692406189966107,-9.20859131686342,-9.21046292171437,0.000692508280919837,-9.20859231905415,-9.2104639239051,0.907707864856882,2.67401574368874e-06,0.00355216582772948
0.097,0.000692477317412759,-9.20859129645047,-9.21046293589979,0.000692579223523296,-9.20859229682321,-9.21046393627252,0.90771098899179,2.67411133501202e-06,0.00355204575693271
0.098,0.00069254914849158,-9.20859127582852,-9.21046295022553,0.000692650867984951,-9.20859227436574,-9.21046394876275,0.907714143662772,2.67420786714238e-06,0.00355192451253998
0.099,0.000692621682170607,-9.20859125499763,-9.21046296469139,0.000692723213279317,-9.20859225168189,-9.21046396137564,0.90771732881381,2.67430533855505e-06,0.00355180209670442
0.1,0.000692694917411548,-9.20859123395793,-9.21046297929716,0.000692796258370806,-9.20859222877179,-9.21046397411101,0.907720544388354,2.67440374771039e-06,0.00355167851159966
0.101,0.000692768853164707,-9.20859121270949,-9.21046299404264,0.000692870002213686,-9.20859220563556,-9.2104639869687,0.90772379032932,2.6745030930539e-06,0.00355155375941974
0.102,0.000692843488368053,-9.20859119125239,-9.21046300892761,0.000692944443751564,-9.20859218227333,-9.21046399994854,0.907727066579096,2.67460337301612e-06,0.00355142784237911
0.103,0.000692918821950732,-9.20859116958681,-9.21046302395185,0.000693019581917975,-9.20859215868532,-9.21046401305036,0.907730373079538,2.67470458601261e-06,0.00355130076271255
0.104,0.000692994852833146,-9.20859114771278,-9.21046303911518,0.000693095415636447,-9.20859213487159,-9.21046402627399,0.907733709771977,2.67480673044448e-06,0.00355117252267512
0.105,0.000693071579921163,-9.20859112563041,-9.21046305441734,0.000693171943819751,-9.20859211083231,-9.21046403961924,0.907737076597217,2.67490980469777e-06,0.00355104312454213
0.106,0.000693149002112923,-9.2085911033399,-9.2104630698581,0.000693249165370835,-9.20859208656774,-9.21046405308595,0.907740473495536,2.67501380714353e-06,0.00355091257060906
0.107,0.000693227118299722,-9.20859108084125,-9.2104630854373,0.00069332707918203,-9.20859206207789,-9.21046406667394,0.907743900406688,2.6751187361387e-06,0.00355078086319152
0.108,0.000693305927356237,-9.2085910581346,-9.21046310115467,0.000693405684135756,-9.20859203736294,-9.21046408038301,0.907747357269905,2.67522459002505e-06,0.00355064800462521
0.109,0.000693385428150131,-9.20859103522006,-9.21046311700998,0.00069348497910407,-9.20859201242308,-9.210464094213,0.907750844023899,2.6753313671297e-06,0.00355051399726587
0.11,0.000693465619540405,-9.2085910120977,-9.21046313300303,0.000693564962948687,-9.20859198725838,-9.21046410816371,0.907754360606859,2.67543906576529e-06,0.00355037884348919
0.111,0.000693546500371131,-9.20859098876763,-9.21046314913357,0.000693645634521428,-9.20859196186905,-9.21046412223498,0.90775790695646,2.67554768422955e-06,0.00355024254569083
0.112,0.000693628069477204,-9.20859096523004,-9.21046316540136,0.000693726992663679,-9.20859193625531,-9.21046413642662,0.907761483009856,2.67565722080542e-06,0.00355010510628629
0.113,0.00069371032568909,-9.20859094148499,-9.2104631818062,0.000693809036206527,-9.20859191041724,-9.21046415073845,0.907765088703688,2.67576767376178e-06,0.00354996652771087
0.114,0.000693793267819881,-9.20859091753257,-9.21046319834781,0.000693891763971236,-9.20859188435501,-9.21046416517025,0.907768723974082,2.67587904135272e-06,0.00354982681241963
0.115,0.000693876894675138,-9.2085908933729,-9.210463215026,0.000693975174768602,-9.20859185806878,-9.21046417972189,0.907772388756653,2.67599132181758e-06,0.00354968596288734
0.116,0.000693961205050838,-9.20859086900615,-9.21046323184048,0.000694059267399419,-9.20859183155877,-9.21046419439311,0.907776082986504,2.6761045133814e-06,0.00354954398160836
0.117,0.000694046197732321,-9.20859084443238,-9.21046324879104,0.000694144040654265,-9.2085918048251,-9.21046420918376,0.907779806598229,2.67621861425477e-06,0.00354940087109668
0.118,0.000694131871492879,-9.20859081965171,-9.21046326587742,0.000694229493313769,-9.20859177786796,-9.21046422409367,0.907783559525913,2.67633362263363e-06,0.00354925663388576
0.119,0.000694218225097759,-9.20859079466428,-9.21046328309941,0.000694315624147998,-9.20859175068751,-9.21046423912263,0.907787341703139,2.67644953669966e-06,0.00354911127252853
0.12,0.000694305257303205,-9.20859076947027,-9.2104633004567,0.000694402431917596,-9.20859172328399,-9.21046425427042,0.907791153062982,2.67656635462011e-06,0.00354896478959728
0.121,0.000694392966851754,-9.20859074406969,-9.21046331794909,0.000694489915372437,-9.20859169565748,-9.21046426953688,0.907794993538014,2.67668407454806e-06,0.00354881718768365
0.122,0.000694481352479316,-9.20859071846274,-9.2104633355763,0.000694578073252836,-9.20859166780821,-9.21046428492178,0.907798863060309,2.67680269462201e-06,0.00354866846939852
