Z,mus,mup,mum,Fs,Fp,Fm,phis,phip,phim
0.136,-9.4825051165038e-06,-9.20966603443633,-9.21035892751848,-1.01119240029091e-05,-9.2096565671004,-9.21035905776155,0.871168962402791,1.85875980280668e-06,0.00495675568586446
0.137,-9.45463249835207e-06,-9.20966603030569,-9.21035893308251,-1.00865358047819e-05,-9.20965656499713,-9.21035906442322,0.871173811359874,1.8588367742246e-06,0.00495656925856566
0.138,-9.42651323804691e-06,-9.20966602613974,-9.21035893869577,-1.00609183735223e-05,-9.20965656286908,-9.21035907113846,0.871178701506541,1.85891440523699e-06,0.00495638124766096
0.139,-9.39814642885493e-06,-9.20966602193838,-9.21035894435844,-1.00350707784025e-05,-9.20965656071606,-9.21035907790737,0.871183632957536,1.85899269781231e-06,0.00495619164873889
0.14,-9.3695311564848e-06,-9.20966601770151,-9.21035895007072,-1.00089920830326e-05,-9.20965655853785,-9.21035908473004,0.871188605828101,1.85907165392874e-06,0.00495600045736896
0.141,-9.34066650261458e-06,-9.209666013429,-9.21035895583278,-9.98268134450031e-06,-9.20965655633426,-9.21035909160656,0.871193620233963,1.85915127557401e-06,0.00495580766910196
0.142,-9.31155154051382e-06,-9.20966600912077,-9.2103589616448,-9.95613761400893e-06,-9.20965655410509,-9.21035909853705,0.871198676291329,1.8592315647453e-06,0.0049556132794702
0.143,-9.28218533925497e-06,-9.2096660047767,-9.21035896750698,-9.92935993662791e-06,-9.20965655185011,-9.21035910552161,0.871203774116878,1.8593125234492e-06,0.00495541728398787
0.144,-9.25256696337729e-06,-9.2096660003967,-9.2103589734195,-9.90234735134821e-06,-9.20965654956911,-9.21035911256033,0.871208913827756,1.85939415370146e-06,0.00495521967815128
0.145,-9.22269546871912e-06,-9.20966599598066,-9.21035897938254,-9.87509889099902e-06,-9.20965654726191,-9.2103591196533,0.871214095541563,1.85947645752707e-06,0.00495502045743915
0.146,-9.19256991070056e-06,-9.20966599152843,-9.2103589853963,-9.84761358255315e-06,-9.20965654492831,-9.21035912680066,0.871219319376351,1.85955943695999e-06,0.00495481961731293
0.147,-9.16218933119908e-06,-9.20966598703997,-9.21035899146097,-9.81989044696041e-06,-9.20965654256806,-9.21035913400247,0.871224585450613,1.85964309404319e-06,0.00495461715321707
0.148,-9.13155277516249e-06,-9.20966598251511,-9.21035899757673,-9.79192849906441e-06,-9.20965654018094,-9.21035914125886,0.871229893883278,1.85972743082843e-06,0.00495441306057929
0.149,-9.10065927485968e-06,-9.20966597795378,-9.21035900374378,-9.76372674788006e-06,-9.20965653776677,-9.21035914856991,0.8712352447937,1.85981244937622e-06,0.00495420733481095
